,class,mean_cases,population,ratio,state,date
14129,red,5995,19336776,31.0030999997104,New York,2020-05-01
16902,red,1315,4241507,31.003131669946555,Oregon,2020-12-04
2823,red,1103,3557006,31.009225174205497,Connecticut,2020-11-13
16919,red,1316,4241507,31.026708195931306,Oregon,2020-12-21
7055,red,982,3163561,31.04096933803394,Iowa,2020-10-16
9295,red,1880,6055802,31.044608129526033,Maryland,2021-02-03
4626,red,3325,10710017,31.045702355094303,Georgia,2021-02-20
258,red,1528,4921532,31.047243012947998,Alabama,2020-11-04
19336,red,2139,6886834,31.059264678079945,Tennessee,2020-08-04
4111,red,6751,21733312,31.062913926786674,Florida,2020-11-23
11325,red,1911,6151548,31.0653513554637,Missouri,2020-10-26
257,red,1529,4921532,31.067561889265377,Alabama,2020-11-03
9437,red,2142,6893574,31.07241613711552,Massachusetts,2020-04-25
7161,red,983,3163561,31.072579286443347,Iowa,2021-01-30
7016,red,983,3163561,31.072579286443347,Iowa,2020-09-07
4427,red,3328,10710017,31.073713515113937,Georgia,2020-08-05
1531,red,942,3030522,31.08375388794406,Arkansas,2020-10-30
9446,red,2143,6893574,31.08692240048486,Massachusetts,2020-05-04
19531,red,2141,6886834,31.088305598770063,Tennessee,2021-02-15
9443,red,2144,6893574,31.101428663854193,Massachusetts,2020-05-01
9779,red,2144,6893574,31.101428663854193,Massachusetts,2021-04-02
9788,red,2144,6893574,31.101428663854193,Massachusetts,2021-04-11
9789,red,2145,6893574,31.11593492722353,Massachusetts,2021-04-12
4432,red,3333,10710017,31.120398781813325,Georgia,2020-08-10
16437,red,1239,3980783,31.12453002336475,Oklahoma,2020-10-26
9737,red,2146,6893574,31.13044119059286,Massachusetts,2021-02-19
4110,red,6767,21733312,31.136533630953256,Florida,2020-11-22
14343,red,6021,19336776,31.13755881538887,New York,2020-12-01
4422,red,3335,10710017,31.13907288849308,Georgia,2020-07-31
18461,red,1625,5218040,31.141961349472215,South Carolina,2020-07-12
9790,red,2147,6893574,31.1449474539622,Massachusetts,2021-04-13
11323,red,1916,6151548,31.146631709611952,Missouri,2020-10-24
4426,red,3337,10710017,31.157746995172836,Georgia,2020-08-04
22011,red,2398,7693612,31.168715032679057,Washington,2020-12-01
174,red,1534,4921532,31.16915627085225,Alabama,2020-08-12
267,red,1534,4921532,31.16915627085225,Alabama,2020-11-13
2977,red,1109,3557006,31.177906362823116,Connecticut,2021-04-16
13065,red,426,1366275,31.17966734368996,New Hampshire,2020-12-01
1528,red,945,3030522,31.182746734720947,Arkansas,2020-10-27
4425,red,3340,10710017,31.18575815519247,Georgia,2020-08-03
19756,red,9157,29360759,31.187885844504223,Texas,2020-07-29
16448,red,1242,3980783,31.199892081532706,Oklahoma,2020-11-06
5776,red,570,1826913,31.200172093580814,Idaho,2020-10-15
16901,red,1324,4241507,31.215320403809308,Oregon,2020-12-03
9441,red,2152,6893574,31.21747877080887,Massachusetts,2020-04-29
1216,red,2317,7421401,31.22052022252941,Arizona,2021-02-18
6743,red,2109,6754953,31.22153477603767,Indiana,2021-02-07
22923,red,1822,5832655,31.23791823792081,Wisconsin,2021-01-30
13882,red,658,2106319,31.239332693670807,New Mexico,2020-10-27
11009,red,927,2966786,31.245934152311627,Mississippi,2021-02-13
13201,red,427,1366275,31.252859051069514,New Hampshire,2021-04-16
23351,red,182,582328,31.253863801843632,Wyoming,2021-02-01
16918,red,1326,4241507,31.262473455778807,Oregon,2020-12-20
18607,red,1632,5218040,31.276111336823785,South Carolina,2020-12-05
19755,red,9183,29360759,31.276439413572383,Texas,2020-07-28
11848,red,338,1080577,31.27958488844386,Montana,2021-01-31
1527,red,948,3030522,31.281739581497842,Arkansas,2020-10-26
3754,red,223,712816,31.284370721195934,District of Columbia,2021-01-31
10638,red,1770,5657342,31.286777430107637,Minnesota,2021-04-09
12507,red,982,3138259,31.29123504465374,Nevada,2020-07-22
11319,red,1925,6151548,31.292936347078818,Missouri,2020-10-20
764,red,229,731158,31.320179769625717,Alaska,2021-01-23
14853,red,3321,10600823,31.32775634495548,North Carolina,2021-02-23
12165,red,607,1937552,31.328191449829475,Nebraska,2020-10-14
8831,red,423,1350141,31.33006108250916,Maine,2020-12-27
19328,red,2158,6886834,31.335153424636054,Tennessee,2020-07-27
2822,red,1115,3557006,31.346587551440734,Connecticut,2020-11-12
10197,red,3125,9966555,31.35486635050928,Michigan,2021-03-25
2975,red,1116,3557006,31.374701082877003,Connecticut,2021-04-14
9787,red,2163,6893574,31.377047667871555,Massachusetts,2021-04-10
19329,red,2161,6886834,31.37871480567123,Tennessee,2020-07-28
8036,red,1405,4477251,31.380862944695306,Kentucky,2021-02-22
4423,red,3362,10710017,31.391173328669787,Georgia,2020-08-01
9780,red,2164,6893574,31.391553931240892,Massachusetts,2021-04-03
7494,red,915,2913805,31.40223865358183,Kansas,2020-10-29
8866,red,424,1350141,31.404127420765683,Maine,2021-01-31
18481,red,1639,5218040,31.410261324175362,South Carolina,2020-08-01
1532,red,952,3030522,31.41373004386703,Arkansas,2020-10-31
9784,red,2166,6893574,31.42056645797956,Massachusetts,2021-04-07
3725,red,224,712816,31.424659379138514,District of Columbia,2021-01-02
22510,red,561,1784787,31.43232217625969,West Virginia,2021-02-12
9442,red,2167,6893574,31.435072721348895,Massachusetts,2020-04-30
9783,red,2167,6893574,31.435072721348895,Massachusetts,2021-04-06
2469,red,1826,5807719,31.440915099370336,Colorado,2021-01-24
14852,red,3333,10600823,31.440955103202835,North Carolina,2021-02-22
19744,red,9232,29360759,31.443328832200827,Texas,2020-07-17
19960,red,9232,29360759,31.443328832200827,Texas,2021-02-18
22797,red,1834,5832655,31.44365644804982,Wisconsin,2020-09-26
18482,red,1641,5218040,31.448589891990096,South Carolina,2020-08-02
8272,red,1461,4645318,31.451022298150527,Louisiana,2020-08-16
8271,red,1461,4645318,31.451022298150527,Louisiana,2020-08-15
21592,red,2702,8590563,31.453118963215797,Virginia,2020-12-08
4876,red,53,168485,31.456806243879278,Guam,2020-08-28
9781,red,2169,6893574,31.464085248087564,Massachusetts,2021-04-04
19332,red,2167,6886834,31.465837567741577,Tennessee,2020-07-31
4010,red,6839,21733312,31.46782229970287,Florida,2020-08-14
20251,red,1023,3249879,31.478095030614988,Utah,2020-10-06
8832,red,425,1350141,31.478193759022208,Maine,2020-12-28
15107,red,241,765309,31.490548262205202,North Dakota,2020-09-04
17961,red,333,1057125,31.500532103582835,Rhode Island,2020-04-29
11420,red,1938,6151548,31.50426526786428,Missouri,2021-01-29
3396,red,311,986809,31.51572391415157,Delaware,2021-04-09
6742,red,2129,6754953,31.517613816113897,Indiana,2021-02-06
4428,red,3376,10710017,31.52189207542808,Georgia,2020-08-06
19865,red,9262,29360759,31.54550602727947,Texas,2020-11-15
13134,red,431,1366275,31.545625880587732,New Hampshire,2021-02-08
1530,red,956,3030522,31.545720506236222,Arkansas,2020-10-29
7165,red,998,3163561,31.546728512584394,Iowa,2021-02-03
8833,red,426,1350141,31.552260097278726,Maine,2020-12-29
3724,red,225,712816,31.5649480370811,District of Columbia,2021-01-01
3723,red,225,712816,31.5649480370811,District of Columbia,2020-12-31
3727,red,225,712816,31.5649480370811,District of Columbia,2021-01-04
1986,red,12429,39368078,31.57126441377199,California,2020-11-28
12506,red,991,3138259,31.578018257893948,Nevada,2020-07-21
9438,red,2177,6893574,31.580135355042245,Massachusetts,2020-04-26
17957,red,334,1057125,31.59512829608608,Rhode Island,2020-04-25
18310,red,334,1057125,31.59512829608608,Rhode Island,2021-04-13
22012,red,2431,7693612,31.59764230377097,Washington,2020-12-02
20252,red,1027,3249879,31.601176536111037,Utah,2020-10-07
16554,red,1258,3980783,31.601823058428458,Oklahoma,2021-02-20
6642,red,2135,6754953,31.606437528136762,Indiana,2020-10-29
3970,red,6875,21733312,31.633466634077674,Florida,2020-07-05
6212,red,3982,12587530,31.63448269835305,Illinois,2020-10-25
8035,red,1417,4477251,31.6488845499169,Kentucky,2021-02-21
10546,red,1791,5657342,31.65797648436315,Minnesota,2021-01-07
7922,red,1418,4477251,31.67121968368537,Kentucky,2020-10-31
3728,red,226,712816,31.705236695023682,District of Columbia,2021-01-05
3726,red,226,712816,31.705236695023682,District of Columbia,2021-01-03
18699,red,1655,5218040,31.716889866693244,South Carolina,2021-03-07
10919,red,941,2966786,31.717825282982997,Mississippi,2020-11-15
13281,red,2818,8882371,31.725763312520947,New Jersey,2020-05-05
10057,red,3162,9966555,31.72610796809931,Michigan,2020-11-05
19418,red,2185,6886834,31.727205853952633,Tennessee,2020-10-25
5775,red,580,1826913,31.74754353381907,Idaho,2020-10-14
9222,red,1923,6055802,31.754670975041787,Maryland,2020-11-22
19335,red,2187,6886834,31.756246774642744,Tennessee,2020-08-03
19331,red,2187,6886834,31.756246774642744,Tennessee,2020-07-30
16917,red,1347,4241507,31.75758050145856,Oregon,2020-12-19
173,red,1564,4921532,31.778722560373478,Alabama,2020-08-11
10547,red,1798,5657342,31.781709502448322,Minnesota,2021-01-08
10131,red,3168,9966555,31.78630931149229,Michigan,2021-01-18
4625,red,3405,10710017,31.79266662228454,Georgia,2021-02-19
13983,red,670,2106319,31.809046967719514,New Mexico,2021-02-05
10477,red,1800,5657342,31.8170617933298,Minnesota,2020-10-30
3256,red,314,986809,31.819734112680365,Delaware,2020-11-20
7164,red,1007,3163561,31.831218048269022,Iowa,2021-02-02
11846,red,344,1080577,31.834843791789012,Montana,2021-01-29
9786,red,2195,6893574,31.841248095690272,Massachusetts,2021-04-09
1529,red,965,3030522,31.842699046566896,Arkansas,2020-10-28
3701,red,227,712816,31.845525352966263,District of Columbia,2020-12-09
8865,red,430,1350141,31.848525450304823,Maine,2021-01-30
19754,red,9351,29360759,31.848631706012775,Texas,2020-07-27
4112,red,6923,21733312,31.85432574657742,Florida,2020-11-24
9785,red,2196,6893574,31.85575435905961,Massachusetts,2021-04-08
16025,red,3725,11693217,31.856075192994368,Ohio,2020-11-09
22006,red,2451,7693612,31.857598225644857,Washington,2020-11-26
17451,red,4073,12783254,31.86199695320143,Pennsylvania,2021-04-06
10130,red,3177,9966555,31.876611326581752,Michigan,2021-01-17
17962,red,337,1057125,31.878916873595834,Rhode Island,2020-04-30
18142,red,337,1057125,31.878916873595834,Rhode Island,2020-10-27
13476,red,2832,8882371,31.883378886110478,New Jersey,2020-11-16
19745,red,9371,29360759,31.916749836065204,Texas,2020-07-18
7495,red,930,2913805,31.91702945118153,Kansas,2020-10-30
14764,red,3384,10600823,31.922049825754097,North Carolina,2020-11-26
8828,red,431,1350141,31.92259178856134,Maine,2020-12-24
11732,red,345,1080577,31.92738694234654,Montana,2020-10-07
18462,red,1666,5218040,31.927696989674285,South Carolina,2020-07-13
9736,red,2201,6893574,31.928285675906285,Massachusetts,2021-02-18
14344,red,6178,19336776,31.949483202370445,New York,2020-12-02
17960,red,338,1057125,31.97351306609909,Rhode Island,2020-04-28
21666,red,2747,8590563,31.976949589916284,Virginia,2021-02-20
171,red,1574,4921532,31.98191132354722,Alabama,2020-08-09
172,red,1574,4921532,31.98191132354722,Alabama,2020-08-10
3722,red,228,712816,31.985814010908847,District of Columbia,2020-12-30
15224,yellow,245,765309,32.01321296365259,North Dakota,2020-12-30
15226,yellow,245,765309,32.01321296365259,North Dakota,2021-01-01
4199,red,6958,21733312,32.01536884944181,Florida,2021-02-19
10803,red,950,2966786,32.02118386698603,Mississippi,2020-07-22
16118,red,3745,11693217,32.02711452288963,Ohio,2021-02-10
20253,red,1041,3249879,32.031961805347215,Utah,2020-10-08
10127,red,3193,9966555,32.03714824229636,Michigan,2021-01-14
10113,red,3193,9966555,32.03714824229636,Michigan,2020-12-31
13883,red,675,2106319,32.04642791523981,New Mexico,2020-10-28
19330,red,2207,6886834,32.046655981543914,Tennessee,2020-07-29
6312,red,4035,12587530,32.05553432643259,Illinois,2021-02-02
260,red,1578,4921532,32.06318682881672,Alabama,2020-11-06
259,red,1578,4921532,32.06318682881672,Alabama,2020-11-05
19334,red,2209,6886834,32.07569690223403,Tennessee,2020-08-02
2387,red,1863,5807719,32.07799826403447,Colorado,2020-11-03
20384,red,1043,3249879,32.09350255809524,Utah,2021-02-16
16449,red,1278,3980783,32.10423677954814,Oklahoma,2020-11-07
11845,red,347,1080577,32.112473243461594,Montana,2021-01-28
11328,red,1976,6151548,32.121995959391036,Missouri,2020-10-29
18480,red,1677,5218040,32.138504112655326,South Carolina,2020-07-31
17966,red,340,1057125,32.162705451105595,Rhode Island,2020-05-04
10124,red,3207,9966555,32.177618043546644,Michigan,2021-01-11
7163,red,1018,3163561,32.17892748077246,Iowa,2021-02-01
7056,red,1018,3163561,32.17892748077246,Iowa,2020-10-17
18463,red,1680,5218040,32.19599696437743,South Carolina,2020-07-14
10123,red,3209,9966555,32.19768515801097,Michigan,2021-01-10
12522,red,1011,3138259,32.21531428731663,Nevada,2020-08-06
19333,red,2219,6886834,32.220901505684616,Tennessee,2020-08-01
19530,red,2219,6886834,32.220901505684616,Tennessee,2021-02-14
3397,red,318,986809,32.22508104405209,Delaware,2021-04-10
8270,red,1497,4645318,32.22599615354643,Louisiana,2020-08-14
4115,red,7004,21733312,32.22702549892074,Florida,2020-11-27
1215,red,2392,7421401,32.23111107996994,Arizona,2021-02-17
980,red,2393,7421401,32.24458562473581,Arizona,2020-06-27
22059,red,2481,7693612,32.247532108455694,Washington,2021-01-18
17959,red,341,1057125,32.25730164360884,Rhode Island,2020-04-27
18144,red,341,1057125,32.25730164360884,Rhode Island,2020-10-29
17964,red,341,1057125,32.25730164360884,Rhode Island,2020-05-02
17963,red,341,1057125,32.25730164360884,Rhode Island,2020-05-01
17958,red,341,1057125,32.25730164360884,Rhode Island,2020-04-26
18269,red,341,1057125,32.25730164360884,Rhode Island,2021-03-03
2063,red,12702,39368078,32.264719654335174,California,2021-02-13
23350,red,188,582328,32.284210960146176,Wyoming,2021-01-31
19866,red,9479,29360759,32.28458773834832,Texas,2020-11-16
18479,red,1685,5218040,32.29181838391426,South Carolina,2020-07-30
9294,red,1956,6055802,32.29960292625155,Maryland,2021-02-02
11419,red,1988,6151548,32.31706880934685,Missouri,2021-01-28
2961,red,1150,3557006,32.33056115171017,Connecticut,2021-03-31
13884,red,681,2106319,32.331285052264164,New Mexico,2020-10-29
14456,red,6253,19336776,32.33734517067374,New York,2021-03-24
170,red,1592,4921532,32.347651097259956,Alabama,2020-08-08
18267,red,342,1057125,32.351897836112094,Rhode Island,2021-03-01
18265,red,342,1057125,32.351897836112094,Rhode Island,2021-02-27
17965,red,342,1057125,32.351897836112094,Rhode Island,2020-05-03
18268,red,342,1057125,32.351897836112094,Rhode Island,2021-03-02
18266,red,342,1057125,32.351897836112094,Rhode Island,2021-02-28
22922,red,1887,5832655,32.35233354278626,Wisconsin,2021-01-29
14455,red,6256,19336776,32.35285964940588,New York,2021-03-23
20383,red,1052,3249879,32.37043594546135,Utah,2021-02-15
2974,red,1152,3557006,32.386788214582715,Connecticut,2021-04-13
6213,red,4077,12587530,32.38919788075977,Illinois,2020-10-26
4548,red,3469,10710017,32.390238036036735,Georgia,2020-12-04
7162,red,1025,3163561,32.40019711963828,Iowa,2021-01-31
17311,red,4143,12783254,32.40958835676738,Pennsylvania,2020-11-17
763,red,237,731158,32.414334521403035,Alaska,2021-01-22
19529,red,2233,6886834,32.42418795051543,Tennessee,2021-02-13
1125,red,2407,7421401,32.433229251458044,Arizona,2020-11-19
19753,red,9523,29360759,32.43444762446366,Texas,2020-07-26
1533,red,983,3030522,32.43665612722825,Arkansas,2020-11-01
1642,red,983,3030522,32.43665612722825,Arkansas,2021-02-18
16903,red,1376,4241507,32.44129975501632,Oregon,2020-12-05
18264,red,343,1057125,32.44649402861535,Rhode Island,2021-02-26
6311,red,4085,12587530,32.45275284348875,Illinois,2021-02-01
14128,red,6276,19336776,32.45628950762009,New York,2020-04-30
20255,red,1055,3249879,32.46274707458339,Utah,2020-10-10
8368,red,1508,4645318,32.46279372047296,Louisiana,2020-11-20
12273,red,629,1937552,32.46364484669314,Nebraska,2021-01-30
18478,red,1694,5218040,32.464296939080576,South Carolina,2020-07-29
150,red,1598,4921532,32.4695643551642,Alabama,2020-07-19
169,red,1598,4921532,32.4695643551642,Alabama,2020-08-07
10639,red,1837,5657342,32.47107917463713,Minnesota,2021-04-10
19083,red,290,892717,32.485098861117244,South Dakota,2021-01-24
18961,red,290,892717,32.485098861117244,South Dakota,2020-09-24
7057,red,1028,3163561,32.49502696486649,Iowa,2020-10-18
9644,red,2241,6893574,32.50853621067968,Massachusetts,2020-11-18
17453,red,4156,12783254,32.51128390314391,Pennsylvania,2021-04-08
8834,red,439,1350141,32.51512249461353,Maine,2020-12-30
8034,red,1456,4477251,32.51995476688709,Kentucky,2021-02-20
1987,red,12804,39368078,32.523812821138996,California,2020-11-29
20254,red,1057,3249879,32.52428782733141,Utah,2020-10-09
3398,red,321,986809,32.52909124258088,Delaware,2021-04-11
19752,red,9551,29360759,32.52981300653706,Texas,2020-07-25
16905,red,1380,4241507,32.53560585895532,Oregon,2020-12-07
15223,yellow,249,765309,32.53587766509998,North Dakota,2020-12-29
15108,red,249,765309,32.53587766509998,North Dakota,2020-09-05
18262,red,344,1057125,32.5410902211186,Rhode Island,2021-02-24
18263,red,344,1057125,32.5410902211186,Rhode Island,2021-02-25
17452,red,4160,12783254,32.54257484049053,Pennsylvania,2021-04-07
22051,red,2504,7693612,32.54648141861066,Washington,2021-01-10
3730,red,232,712816,32.546968642679175,District of Columbia,2021-01-07
21593,red,2796,8590563,32.54734293899015,Virginia,2020-12-09
14454,red,6294,19336776,32.54937638001288,New York,2021-03-22
10126,red,3245,9966555,32.55889321836884,Michigan,2021-01-13
7923,red,1458,4477251,32.564625034424026,Kentucky,2020-11-01
13477,red,2893,8882371,32.57013245675057,New Jersey,2020-11-17
10112,red,3248,9966555,32.588993890065325,Michigan,2020-12-30
12275,red,632,1937552,32.61847940081092,Nebraska,2021-02-01
5882,red,596,1826913,32.623337838200285,Idaho,2021-01-29
10557,red,1846,5657342,32.630164483603785,Minnesota,2021-01-18
3399,red,322,986809,32.630427975423814,Delaware,2021-04-12
22014,red,2511,7693612,32.63746599126652,Washington,2020-12-04
4920,red,55,168485,32.643855536101135,Guam,2020-10-11
12706,red,1025,3138259,32.66142150791251,Nevada,2021-02-06
10825,red,969,2966786,32.66160754432575,Mississippi,2020-08-13
2970,red,1162,3557006,32.667923528945416,Connecticut,2021-04-09
16117,red,3820,11693217,32.66851200999691,Ohio,2021-02-09
12277,red,633,1937552,32.67009091885018,Nebraska,2021-02-03
