OBJECTID,Place,תאריך,שעות שהייה,lng,lat
1276886,Swift Netanya - נתניה,2/7/2020,15:00 - 17:00,34.84706760000010,32.279156700000000
1276887,קניון עיר ימים - נתניה,2/7/2020,17:00 - 19:00,34.847047400000100,32.27914260000010
1276888,Swift Netanya - נתניה,5/7/2020,11:30 - 11:50,34.84706760000010,32.279156700000000
1276889,מרפאת כללית סמייל נתניה-קרית השרון - נתניה,30/6/2020,08:45 - 09:15,34.869474500000000,32.30683280000010
1276890,Swift Netanya - נתניה,29/6/2020,12:00 - 14:00,34.84706760000010,32.279156700000000
1276891,"יונה קרמנצקי 14, תל אביב יפו",28/6/2020,09:30 - 10:00,34.79537270000000,32.06661180000000
1276892,"רמי לוי אשקלון צה""ל 99 - אשקלון",5/7/2020,17:00 - 18:30,34.59871300000000,31.660601400000100
1276893,אולמי הינומה נשר - נשר,30/6/2020,21:00 - 23:30,35.04934720000010,32.76913680000010
1276894,זאפה תל אביב - תל אביב יפו,28/6/2020,17:00 - 23:55,34.83924840000000,32.111244200000000
1276895,קאנטרי גבעתיים - גבעתיים,3/7/2020,10:00 - 13:30,34.81496740000010,32.06608430000010
1276896,"מנורה 10, גבעתיים",28/6/2020,09:00 - 19:30,34.80883480000010,32.063838100000100
1276897,"מנורה 10, גבעתיים",29/6/2020,09:00 - 19:30,34.80883480000010,32.063838100000100
1276898,"מנורה 10, גבעתיים",1/7/2020,09:00 - 19:30,34.80883480000010,32.063838100000100
1276899,גו אקטיב - רמת גן,1/7/2020,15:00 - 17:00,34.84825630000010,32.05000910000010
1276900,גו אקטיב - רמת גן,28/6/2020,15:00 - 17:30,34.84825630000010,32.05000910000010
1276901,מגה בעיר - רמת גן,29/6/2020,16:00 - 17:00,34.82204100000010,32.068400100000100
1276902,החוף הנפרד אשדוד - אשדוד,1/7/2020,14:00 - 17:00,34.62674070000000,31.790600900000100
1276903,ארט קלאב - תל אביב יפו,27/6/2020,00:01 - 01:00,34.76831850000010,32.05207430000010
1276904,כל-בו חצי חינם - ראשון לציון,1/7/2020,18:00 - 19:00,34.76814030000000,31.989577100000100
1276905,כותל המערבי - ירושלים,29/6/2020,12:30 - 14:00,35.23450850000010,31.77671890000010
1276906,ברבוניה - תל אביב יפו,2/7/2020,21:30 - 23:30,34.773429100000000,32.088942200000100
1276907,"נחלת בנימין 43, תל אביב יפו",1/7/2020,00:00 - 01:00,34.77093830000010,32.065336100000000
1276908,"שדרות רוטשילד 6, תל אביב יפו",2/7/2020,04:00 - 05:00,34.769737200000100,32.06293080000010
1276909,"ויצמן‬ 6, תל אביב יפו",2/7/2020,13:00 - 15:00,34.78988160000010,32.080125800000100
1276910,אגאדיר נמל תל אביב - תל אביב יפו,29/6/2020,00:00 - 00:20,34.77590660000000,32.10141280000010
1276911,מטבח יום (Day Kitchen) - תל אביב יפו,1/7/2020,14:00 - 15:00,34.76863120000010,32.069222800000000
1276912,ספורטק - רעננה,30/6/2020,20:00 - 22:00,34.86235570000010,32.19195250000010
1276913,בריכת מגל - מגל,3/7/2020,08:00 - 18:00,35.03912330000000,32.38375330000000
1276914,אולמי הינומה נשר - נשר,30/6/2020,21:00 - 23:00,35.04934720000010,32.76913680000010
1276915,עטרת מרדכי צפת - צפת,28/6/2020,09:00 - 13:00,35.49957500000010,32.96636780000010
1276916,בנדיקט - הרצליה,28/6/2020,22:30 - 23:30,34.80184170000010,32.172847700000000
1276917,בנדיקט - הרצליה,28/6/2020,00:00 - 00:30,34.80184170000010,32.172847700000000
1276918,בנדיקט - הרצליה,29/6/2020,01:00 - 03:00,34.80184170000010,32.172847700000000
1276919,Gazebbo - הרצליה,1/7/2020,16:00 - 19:00,34.80241330000010,32.17953680000010
1276920,קפה לנדוור עין שמר - פרדס חנה כרכור,28/6/2020,21:00 - 22:30,34.99200670000010,32.46635500000010
1276921,חוף הילטון - תל אביב יפו,28/6/2020,20:00 - 22:30,34.769663500000000,32.09065920000010
1276922,"מבצע יואב 2, באר שבע",3/7/2020,12:00 - 12:30,34.78091800000000,31.25659630000010
1276923,BIG ביג באר שבע - באר שבע,3/7/2020,13:30 - 14:30,34.81085200000010,31.242637600000000
1276924,"יצחק בן צבי 10, באר שבע",2/7/2020,17:00 - 17:30,34.79924190000000,31.243116800000100
1276925,בום - באר שבע,2/7/2020,17:30 - 18:00,34.79908910000010,31.243133900000000
1276926,בריכת יד בנימין - יד בנימין,30/6/2020,16:00 - 19:00,34.821596200000000,31.79908050000010
1276927,בריכת יד בנימין - יד בנימין,2/7/2020,16:00 - 19:00,34.821596200000000,31.79908050000010
1276928,בריכת יד בנימין - יד בנימין,2/7/2020,16:00 - 19:00,34.821596200000000,31.79908050000010
1276929,מזרחי טפחות - בני ברק,2/7/2020,13:00 - 13:30,34.83644300000000,32.084532800000000
1276930,הסוכה הלבנה - Tel Aviv-Yafo,3/7/2020,21:00 - 23:00,34.77234510000010,32.09404960000010
1276931,שלוש בית לאירועים - אור יהודה,1/7/2020,15:00 - 17:00,34.848383600000000,32.03358380000000
1276932,הזקן והים - תל אביב יפו,4/7/2020,12:00 - 14:00,34.750166200000000,32.05198010000000
1276933,Osher Ad - גדרה,30/6/2020,17:30 - 18:45,34.781964800000000,31.802391700000000
1276934,שוק מהדרין - פתח תקווה,29/6/2020,20:00 - 22:00,34.914181900000100,32.06972540000000
1276935,קניון שבעת הכוכבים - הרצליה,29/6/2020,15:00 - 22:30,34.82395280000000,32.165061500000000
1276936,קניון שבעת הכוכבים - הרצליה,1/7/2020,15:00 - 22:30,34.82395280000000,32.165061500000000
1276937,קניון שבעת הכוכבים - הרצליה,2/7/2020,15:00 - 22:30,34.82395280000000,32.165061500000000
1276938,"בית כנסת ""בית אריה"" - בני ברק",29/6/2020,08:00 - 09:00,34.83270150000000,32.077928400000100
1276939,"בית כנסת ""בית אריה"" - בני ברק",30/6/2020,08:00 - 09:00,34.83270150000000,32.077928400000100
1276940,"בית כנסת ""בית אריה"" - בני ברק",1/7/2020,08:00 - 09:00,34.83270150000000,32.077928400000100
1276941,בית רפאל - בני ברק,28/6/2020,09:30 - 13:00,34.83249620000000,32.07895130000000
1276942,בית רפאל - בני ברק,29/6/2020,09:30 - 13:00,34.83249620000000,32.07895130000000
1276943,בית רפאל - בני ברק,30/6/2020,09:30 - 13:00,34.83249620000000,32.07895130000000
1276944,בית רפאל - בני ברק,1/7/2020,09:30 - 13:00,34.83249620000000,32.07895130000000
1276945,בית רפאל - בני ברק,2/7/2020,09:30 - 13:00,34.83249620000000,32.07895130000000
1276946,"בית כנסת ""בית אריה"" - בני ברק",28/6/2020,08:00 - 09:00,34.83270150000000,32.077928400000100
1276947,ישיבת כולל אברכים חזון איש - בני ברק,30/6/2020,14:00 - 19:00,34.833430400000100,32.08366220000010
1276948,ישיבת כולל אברכים חזון איש - בני ברק,1/7/2020,14:00 - 19:00,34.833430400000100,32.08366220000010
1276949,ישיבת כולל אברכים חזון איש - בני ברק,2/7/2020,14:00 - 19:00,34.833430400000100,32.08366220000010
1276950,ישיבת כולל אברכים חזון איש - בני ברק,28/6/2020,14:00 - 19:00,34.833430400000100,32.08366220000010
1276951,ישיבת כולל אברכים חזון איש - בני ברק,29/6/2020,14:00 - 19:00,34.833430400000100,32.08366220000010
1276952,ישיבת בית הלל - כולל אברכים - בני ברק,3/7/2020,09:00 - 10:00,34.83769890000010,32.07381370000010
1276953,ישיבת בית הלל - כולל אברכים - בני ברק,28/6/2020,09:00 - 10:00,34.83769890000010,32.07381370000010
1276954,ישיבת בית הלל - כולל אברכים - בני ברק,29/6/2020,09:00 - 10:00,34.83769890000010,32.07381370000010
1276955,ישיבת בית הלל - כולל אברכים - בני ברק,30/6/2020,09:00 - 10:00,34.83769890000010,32.07381370000010
1276956,ישיבת בית הלל - כולל אברכים - בני ברק,1/7/2020,09:00 - 10:00,34.83769890000010,32.07381370000010
1276957,ישיבת בית הלל - כולל אברכים - בני ברק,2/7/2020,09:00 - 10:00,34.83769890000010,32.07381370000010
1276958,אייקון פיטנס נהריה - נהריה,30/6/2020,06:00 - 07:00,35.09437890000000,32.99995290000000
1276959,אייקון פיטנס נהריה - נהריה,27/6/2020,06:00 - 07:00,35.09437890000000,32.99995290000000
1276960,אייקון פיטנס נהריה - נהריה,29/6/2020,06:00 - 07:00,35.09437890000000,32.99995290000000
1276961,אייקון פיטנס נהריה - נהריה,28/6/2020,06:00 - 07:00,35.09437890000000,32.99995290000000
1276962,זאפה תל אביב - תל אביב יפו,28/6/2020,10:00 - 11:30,34.83924840000000,32.111244200000000
1276963,מכבי פארם - ראשון לציון,5/7/2020,13:00 - 13:30,34.76996370000010,31.977965400000100
1276964,שקם אלקטריק מתחם G ראשון לציון - ראשון לציון,3/7/2020,14:00 - 15:00,34.76892550000010,31.984974600000000
1276965,שקם אלקטריק מתחם G ראשון לציון - ראשון לציון,4/7/2020,21:00 - 21:30,34.76892550000010,31.984974600000000
1276966,קניון לב העיר - קרית גת,29/6/2020,18:00 - 19:00,34.77294880000010,31.60888730000010
1276967,סופר דוש יוספטל - בת ים,1/7/2020,06:00 - 10:00,34.75677220000010,32.01524980000010
1276968,בורגר ראנץ - דימונה,29/6/2020,20:00 - 21:00,35.01867150000000,31.061636300000000
1276969,פיצה פוזה - הרצליה,30/6/2020,22:00 - 23:59,34.84299190000010,32.16131370000010
1276970,"אברבנאל 101, בני ברק",2/7/2020,08:30 - 09:30,34.83607990000010,32.09618820000000
1276971,קניון עיר ימים - נתניה,30/6/2020,19:00 - 21:30,34.847047400000100,32.27914260000010
1276972,בריכת אביחיל - אביחיל,1/7/2020,17:30 - 19:00,34.87621430000010,32.351382400000000
1276973,"שדרות רוטשילד 24, תל אביב יפו",29/6/2020,22:00 - 23:30,34.771961900000100,32.062941900000100
1276974,"שדרות רוטשילד 24, תל אביב יפו",29/6/2020,00:00 - 04:00,34.771961900000100,32.062941900000100
1276975,הקאנטרי חולון - חולון,30/6/2020,15:00 - 16:00,34.772452000000000,32.03183450000010
1276976,הקאנטרי חולון - חולון,29/6/2020,13:00 - 14:00,34.772452000000000,32.03183450000010
1276977,יוחננוף - תל אביב יפו,29/6/2020,19:30 - 20:00,34.77613340000010,32.037682500000100
1276978,קפה שטמפפר - נתניה,29/6/2020,20:30 - 21:30,34.85457230000000,32.32854080000000
1276979,מקדונלד'ס - תל אביב יפו,2/7/2020,20:00 - 21:00,34.77294990000010,32.09574470000010
1276980,"מיטב 13, תל אביב יפו",27/6/2020,00:00 - 05:00,34.79496300000010,32.06633900000000
1276981,דפוס כפר קאסם - כפר קאסם,29/6/2020,09:30 - 10:30,34.96614910000010,32.11865850000000
1276982,"יהלום 25, שערי תקווה",29/6/2020,12:30 - 13:00,35.02655940000010,32.12321160000010
1276983,"מקס פ""ת בע""מ - פתח תקווה",29/6/2020,20:30 - 21:00,34.89245770000010,32.10416250000000
1276984,אב-דן ציוד משרדי - ראש העין,1/7/2020,14:00 - 14:30,34.95007940000010,32.08913650000010
1276985,"חפץ חיים 6, מודיעין עילית",2/7/2020,08:00 - 09:30,35.04593620000000,31.933502000000000
1276986,בית הכנסת 'תורה ותפילה' - מודיעין עילית,28/6/2020,08:00 - 09:30,35.04143960000010,31.939353200000000
1276987,פיתה בשר ראשל״צ מערב - ראשון לציון,3/7/2020,13:00 - 13:30,34.75031100000010,31.99133880000010
1276988,לה מאנו בר - רעננה,28/6/2020,20:00 - 23:30,34.88166800000010,32.19201470000010
1276989,לה מאנו בר - רעננה,28/6/2020,00:00 - 01:00,34.88166800000010,32.19201470000010
1276990,הצרכניה שלי - תל אביב יפו,1/7/2020,16:00 - 21:00,34.78777640000000,32.11650840000000
1276991,הצרכניה שלי - תל אביב יפו,30/6/2020,16:00 - 21:00,34.78777640000000,32.11650840000000
1276992,הצרכניה שלי - תל אביב יפו,28/6/2020,16:00 - 21:00,34.78777640000000,32.11650840000000
1276993,חוף הצוק הדרומי - תל אביב יפו,4/7/2020,13:00 - 17:00,34.78983670000000,32.14003820000010
1276994,המאפיה בונז'ור חדרה - חדרה,30/6/2020,07:00 - 07:30,34.92875770000010,32.43205210000010
1276995,עולם הממתקים - חדרה,1/7/2020,11:00 - 11:30,34.933230700000000,32.42736800000010
1276996,אוניברסיטת בר-אילן - רמת גן,2/7/2020,09:30 - 13:00,34.84308760000010,32.06919890000010
1276997,פאו וואו - ראשון לציון,29/6/2020,22:00 - 23:59,34.79870630000010,31.96411080000010
1276998,East-TLV - תל אביב יפו,27/6/2020,00:00 - 02:00,34.79496300000010,32.06633900000000
1276999,מרכז מסחרי אזורים סנטר - רחובות,29/6/2020,13:00 - 14:30,34.81250040000000,31.87998300000000
1277000,ויקטורי - קרית גת,2/7/2020,11:00 - 12:00,34.77005650000010,31.606787500000100
1277001,גאטוס על המים - אשקלון,4/7/2020,22:30 - 23:30,34.560459700000000,31.682751800000100
1277002,מועדון - מעלה מכמש,1/7/2020,20:00 - 23:00,35.305904000000100,31.879132200000100
1277003,סטודיו נתי אבידן - תל אביב יפו,28/6/2020,18:00 - 19:30,34.79127420000000,32.11237250000010
1277004,Haiku Skybar - Lighthouse Hotel - תל אביב יפו,27/6/2020,00:00 - 01:30,34.76816590000000,32.073519400000100
1277005,Beit Haamudim - בית העמודים - תל אביב יפו,30/6/2020,21:00 - 22:00,34.769636200000000,32.06774500000010
1277006,מרכז מסחרי אזורים סנטר - רחובות,29/6/2020,13:00 - 14:00,34.81250040000000,31.87998300000000
1277007,מפעלי ים המלח - ,28/6/2020,07:00 - 15:30,35.363469000000100,31.02918900000000
1277008,"הרצוג 19, לוד",2/7/2020,17:00 - 18:00,34.89780900000010,31.955419000000100
1277009,קניון עזריאלי רמלה - רמלה,29/6/2020,14:30 - 15:00,34.863884400000100,31.925736700000100
1277010,קניון הזהב - ראשון לציון,29/6/2020,12:30 - 14:30,34.77424200000010,31.991392500000100
1277011,סינמה סיטי ראשל״צ - ראשון לציון,30/6/2020,14:30 - 15:30,34.77096140000000,31.983987100000000
1277012,יינות ביתן - רמלה,1/7/2020,16:00 - 17:30,34.87401420000000,31.938900300000100
1277013,יינות ביתן - גני אביב - לוד,2/7/2020,14:00 - 15:30,34.88176900000010,31.958657000000100
1277014,"מבצע סיני 18, בת ים",1/7/2020,16:00 - 16:30,34.758150200000000,32.021136900000000
1277015,בנוז אירועים - חיפה,3/7/2020,15:30 - 18:00,35.056101900000000,32.81853840000010
1277016,הולמס פלייס גבעתיים - גבעתיים,4/7/2020,08:00 - 10:30,34.80977770000000,32.066765900000100
1277017,קניון שבעת הכוכבים - הרצליה,4/7/2020,16:00 - 18:00,34.824032000000000,32.16332600000000
1277018,ביג פאשן נצרת - נצרת,3/7/2020,12:00 - 17:00,35.30108360000000,32.69600330000000
1277019,רגדאן - טירה,4/7/2020,21:30 - 23:30,34.974743200000000,32.22692950000000
1277020,גני דל וינו - פתח תקווה,1/7/2020,21:30 - 23:30,34.92329140000000,32.116836800000000
1277021,פרוזדור - תל אביב יפו,28/6/2020,12:30 - 18:30,34.76857160000000,32.07914500000000
1277022,Herzl 16 - הרצל 16 (רוטשילד 12 לשעבר) - תל אביב יפו,30/6/2020,23:00 - 23:30,34.77014340000010,32.06187260000010
1277023,פרוזדור - תל אביב יפו,1/7/2020,18:00 - 23:30,34.76857160000000,32.07914500000000
1277024,פרוזדור - תל אביב יפו,2/7/2020,14:00 - 17:30,34.76857160000000,32.07914500000000
1277025,פרוזדור - תל אביב יפו,3/7/2020,17:30 - 23:00,34.76857160000000,32.07914500000000
1277026,מסעדת אבו חסן - הרצליה,3/7/2020,14:30 - 15:30,34.810439400000100,32.163054000000000
1277027,מקס סטוק נתניה - נתניה,1/7/2020,11:00 - 13:00,34.87452150000010,32.311831400000100
1277028,פאלאס מדיקל תל אביב - מרכז רפואי לסיעוד והחלמה - תל אביב יפו,2/7/2020,08:00 - 08:30,34.789207100000100,32.08166870000010
1277029,גני דל וינו - פתח תקווה,30/6/2020,21:00 - 21:30,34.90292990000010,32.11388260000010
1277030,"החרושת 10, רמת השרון",29/6/2020,18:30 - 20:30,34.85872710000010,32.12868340000010
1277031,קניון עזריאלי רמלה - רמלה,5/7/2020,11:00 - 12:30,34.86396290000010,31.925754900000100
