province_country,id,value,color
"Dawson, Nebraska, US",84031047,0.27450980392156865,yellow
"Dixon, Nebraska, US",84031051,0.15384615384615385,yellow
"Dodge, Nebraska, US",84031053,1.0,red
"Douglas, Nebraska, US",84031055,0.9061294470638662,red
"Fillmore, Nebraska, US",84031059,0.5,orange
"Franklin, Nebraska, US",84031061,0.0,green
"Frontier, Nebraska, US",84031063,0.0,green
"Furnas, Nebraska, US",84031065,1.0,red
"Gage, Nebraska, US",84031067,0.1020408163265306,yellow
"Gosper, Nebraska, US",84031073,0.14285714285714288,yellow
"Greeley, Nebraska, US",84031077,0.0,green
"Hall, Nebraska, US",84031079,0.166156202143951,yellow
"Hamilton, Nebraska, US",84031081,0.2,yellow
"Hitchcock, Nebraska, US",84031087,0.0,green
"Holt, Nebraska, US",84031089,0.0,green
"Hooker, Nebraska, US",84031091,0.0,green
"Howard, Nebraska, US",84031093,1.0,red
"Jefferson, Nebraska, US",84031095,0.5,orange
"Johnson, Nebraska, US",84031097,0.6666666666666667,orange
"Kearney, Nebraska, US",84031099,0.9090909090909091,red
"Keith, Nebraska, US",84031101,0.0,green
"Kimball, Nebraska, US",84031105,0.0,green
"Knox, Nebraska, US",84031107,0.625,orange
"Lancaster, Nebraska, US",84031109,0.8128205128205128,red
"Lincoln, Nebraska, US",84031111,0.3333333333333333,yellow
"Logan, Nebraska, US",84031113,0.0,green
"McPherson, Nebraska, US",84031117,0.0,green
"Madison, Nebraska, US",84031119,0.13680781758957655,yellow
"Merrick, Nebraska, US",84031121,0.8421052631578948,red
"Morrill, Nebraska, US",84031123,0.125,yellow
"Nance, Nebraska, US",84031125,0.0,green
"Nemaha, Nebraska, US",84031127,1.0,red
"Otoe, Nebraska, US",84031131,1.0,red
"Phelps, Nebraska, US",84031137,0.4285714285714286,orange
"Pierce, Nebraska, US",84031139,0.0,green
"Platte, Nebraska, US",84031141,0.43356643356643354,orange
"Polk, Nebraska, US",84031143,0.0,green
"Red Willow, Nebraska, US",84031145,0.0,green
"Saline, Nebraska, US",84031151,0.3587628865979381,yellow
"Sarpy, Nebraska, US",84031153,0.888135593220339,red
"Saunders, Nebraska, US",84031155,1.0,red
"Scotts Bluff, Nebraska, US",84031157,0.7428571428571429,orange
"Seward, Nebraska, US",84031159,0.8571428571428571,red
"Sherman, Nebraska, US",84031163,0.0,green
"Stanton, Nebraska, US",84031167,1.0,red
"Thurston, Nebraska, US",84031173,0.5,orange
"Valley, Nebraska, US",84031175,1.0,red
"Washington, Nebraska, US",84031177,0.10526315789473685,yellow
"Wayne, Nebraska, US",84031179,0.6666666666666667,orange
"Webster, Nebraska, US",84031181,0.0,green
"York, Nebraska, US",84031185,0.8666666666666667,red
"Churchill, Nevada, US",84032001,1.0,red
"Clark, Nevada, US",84032003,0.5573646346081029,orange
"Douglas, Nevada, US",84032005,0.14285714285714288,yellow
"Elko, Nevada, US",84032007,1.0,red
"Humboldt, Nevada, US",84032013,0.30188679245283023,yellow
"Lander, Nevada, US",84032015,0.15384615384615385,yellow
"Lincoln, Nevada, US",84032017,0.5,orange
"Lyon, Nevada, US",84032019,0.5517241379310345,orange
"Mineral, Nevada, US",84032021,0.0,green
"Nye, Nevada, US",84032023,0.7,orange
"Washoe, Nevada, US",84032031,0.6852459016393442,orange
"White Pine, Nevada, US",84032033,0.5,orange
"Carson City, Nevada, US",84032510,1.0,red
"Belknap, New Hampshire, US",84033001,0.6666666666666667,orange
"Carroll, New Hampshire, US",84033003,0.5,orange
"Cheshire, New Hampshire, US",84033005,0.3870967741935484,yellow
"Coos, New Hampshire, US",84033007,1.0,red
"Grafton, New Hampshire, US",84033009,0.35714285714285715,yellow
"Hillsborough, New Hampshire, US",84033011,0.8167860798362333,red
"Merrimack, New Hampshire, US",84033013,0.5307262569832403,orange
"Rockingham, New Hampshire, US",84033015,0.537842190016103,orange
"Strafford, New Hampshire, US",84033017,0.8467741935483871,red
"Sullivan, New Hampshire, US",84033019,0.5,orange
"Atlantic, New Jersey, US",84034001,0.5590682196339435,orange
"Bergen, New Jersey, US",84034003,0.11028855051737191,yellow
"Burlington, New Jersey, US",84034005,0.4205827067669173,orange
"Camden, New Jersey, US",84034007,0.6093979441997064,orange
"Cape May, New Jersey, US",84034009,0.5,orange
"Cumberland, New Jersey, US",84034011,0.7983805668016194,orange
"Essex, New Jersey, US",84034013,0.24156007548752362,yellow
"Gloucester, New Jersey, US",84034015,0.5619596541786743,orange
"Hudson, New Jersey, US",84034017,0.24211656741189105,yellow
"Hunterdon, New Jersey, US",84034019,0.8684863523573202,red
"Mercer, New Jersey, US",84034021,0.4857796665576986,orange
"Middlesex, New Jersey, US",84034023,0.2515306122448979,yellow
"Monmouth, New Jersey, US",84034025,0.26158096047598806,yellow
"Morris, New Jersey, US",84034027,0.12825,yellow
"Ocean, New Jersey, US",84034029,0.29243170622480963,yellow
"Passaic, New Jersey, US",84034031,0.21324503311258278,yellow
"Salem, New Jersey, US",84034033,0.364406779661017,yellow
"Somerset, New Jersey, US",84034035,0.24229632756437314,yellow
"Sussex, New Jersey, US",84034037,0.1345514950166113,yellow
"Union, New Jersey, US",84034039,0.22958082471884586,yellow
"Warren, New Jersey, US",84034041,0.16415410385259632,yellow
"Bernalillo, New Mexico, US",84035001,0.5351882160392799,orange
"Catron, New Mexico, US",84035003,0.0,green
"Chaves, New Mexico, US",84035005,0.4,orange
"Cibola, New Mexico, US",84035006,0.5365853658536587,orange
"Colfax, New Mexico, US",84035007,0.0,green
"Curry, New Mexico, US",84035009,0.8484848484848485,red
"De Baca, New Mexico, US",84035011,0.0,green
"Dona Ana, New Mexico, US",84035013,0.9773755656108597,red
"Eddy, New Mexico, US",84035015,0.5,orange
"Grant, New Mexico, US",84035017,0.10526315789473685,yellow
"Guadalupe, New Mexico, US",84035019,0.3076923076923077,yellow
"Harding, New Mexico, US",84035021,0.0,green
"Hidalgo, New Mexico, US",84035023,1.0,red
"Lea, New Mexico, US",84035025,0.43749999999999994,orange
"Lincoln, New Mexico, US",84035027,1.0,red
"Los Alamos, New Mexico, US",84035028,0.0,green
"Luna, New Mexico, US",84035029,0.25,yellow
"McKinley, New Mexico, US",84035031,0.7468354430379747,orange
"Otero, New Mexico, US",84035035,0.0625,green
"Quay, New Mexico, US",84035037,0.33333333333333337,yellow
"Rio Arriba, New Mexico, US",84035039,0.4615384615384615,orange
"Roosevelt, New Mexico, US",84035041,1.0,red
"Sandoval, New Mexico, US",84035043,0.2311827956989247,yellow
"San Juan, New Mexico, US",84035045,0.8159574468085107,red
"San Miguel, New Mexico, US",84035047,0.6666666666666667,orange
"Santa Fe, New Mexico, US",84035049,0.35632183908045983,yellow
"Sierra, New Mexico, US",84035051,0.0,green
"Socorro, New Mexico, US",84035053,0.03921568627450981,green
"Taos, New Mexico, US",84035055,0.2,yellow
"Torrance, New Mexico, US",84035057,0.14285714285714288,yellow
"Union, New Mexico, US",84035059,0.0,green
"Valencia, New Mexico, US",84035061,0.6046511627906977,orange
"Albany, New York, US",84036001,0.4615384615384616,orange
"Allegany, New York, US",84036003,0.5151515151515151,orange
"Broome, New York, US",84036007,0.551219512195122,orange
"Cattaraugus, New York, US",84036009,0.4,orange
"Cayuga, New York, US",84036011,0.4629629629629629,orange
"Chautauqua, New York, US",84036013,0.53125,orange
"Chemung, New York, US",84036015,0.06122448979591836,green
"Chenango, New York, US",84036017,0.21176470588235294,yellow
"Clinton, New York, US",84036019,0.7058823529411765,orange
"Columbia, New York, US",84036021,0.27450980392156865,yellow
"Cortland, New York, US",84036023,0.6086956521739131,orange
"Delaware, New York, US",84036025,0.1929824561403509,yellow
"Dutchess, New York, US",84036027,0.31334459459459457,yellow
"Erie, New York, US",84036029,0.4988344988344989,orange
"Essex, New York, US",84036031,0.20833333333333334,yellow
"Franklin, New York, US",84036033,0.10526315789473685,yellow
"Fulton, New York, US",84036035,0.9745222929936307,red
"Genesee, New York, US",84036037,0.16793893129770995,yellow
"Greene, New York, US",84036039,0.1016949152542373,yellow
"Hamilton, New York, US",84036041,0.0,green
"Herkimer, New York, US",84036043,0.5714285714285714,orange
"Jefferson, New York, US",84036045,0.10606060606060606,yellow
"Lewis, New York, US",84036049,1.0,red
"Livingston, New York, US",84036051,0.22891566265060237,yellow
"Madison, New York, US",84036053,0.07692307692307693,green
"Monroe, New York, US",84036055,0.9888793840889648,red
"Montgomery, New York, US",84036057,0.37777777777777777,yellow
"Nassau, New York, US",84036059,0.09019924609585352,green
"Manhattan, New York, US",84036061,0.19493878828176947,yellow
"Bronx, New York, US",84036005,0.19493878828176947,yellow
"Queens, New York, US",84036081,0.19493878828176947,yellow
"Richmond, New York, US",84036085,0.19493878828176947,yellow
"Kings, New York, US",84036047,0.19493878828176947,yellow
"Niagara, New York, US",84036063,0.9210526315789473,red
"Oneida, New York, US",84036065,0.6195899772209568,orange
"Onondaga, New York, US",84036067,0.9463687150837989,red
"Ontario, New York, US",84036069,1.0,red
"Orange, New York, US",84036071,0.15055643879173292,yellow
"Orleans, New York, US",84036073,0.7394957983193278,orange
"Oswego, New York, US",84036075,0.48275862068965514,orange
"Otsego, New York, US",84036077,0.0,green
"Putnam, New York, US",84036079,0.18509316770186335,yellow
"Rensselaer, New York, US",84036083,0.26181818181818184,yellow
"Rockland, New York, US",84036087,0.0885323826500297,green
"St. Lawrence, New York, US",84036089,0.06802721088435375,green
"Saratoga, New York, US",84036091,0.35678391959798994,yellow
"Schenectady, New York, US",84036093,0.25157232704402516,yellow
"Schoharie, New York, US",84036095,0.08333333333333334,green
"Schuyler, New York, US",84036097,0.6666666666666666,orange
"Seneca, New York, US",84036099,0.09259259259259259,green
"Steuben, New York, US",84036101,0.09268292682926829,green
"Suffolk, New York, US",84036103,0.1311469251286675,yellow
"Sullivan, New York, US",84036105,0.48956884561891517,orange
"Tioga, New York, US",84036107,0.16346153846153846,yellow
"Tompkins, New York, US",84036109,0.1360544217687075,yellow
"Ulster, New York, US",84036111,0.24870466321243523,yellow
"Warren, New York, US",84036113,0.3885350318471337,yellow
"Washington, New York, US",84036115,0.1382488479262673,yellow
"Wayne, New York, US",84036117,0.7254901960784315,orange
"Westchester, New York, US",84036119,0.13859177486701368,yellow
"Wyoming, New York, US",84036121,0.1111111111111111,yellow
"Yates, New York, US",84036123,0.55,orange
"Alamance, North Carolina, US",84037001,0.825503355704698,red
"Alexander,North Carolina,US",84037003,0.7692307692307692,orange
"Alleghany, North Carolina, US",84037005,0.9,red
"Anson, North Carolina, US",84037007,0.7741935483870968,orange
"Ashe, North Carolina, US",84037009,0.8333333333333333,red
"Beaufort, North Carolina, US",84037013,0.47826086956521746,orange
"Bertie, North Carolina, US",84037015,0.9344262295081968,red
"Bladen, North Carolina, US",84037017,0.581081081081081,orange
"Brunswick, North Carolina, US",84037019,0.5,orange
"Buncombe, North Carolina, US",84037021,0.9302325581395349,red
"Burke, North Carolina, US",84037023,0.9020979020979021,red
"Cabarrus, North Carolina, US",84037025,0.29277566539923955,yellow
"Caldwell, North Carolina, US",84037027,0.7571428571428571,orange
"Camden, North Carolina, US",84037029,0.0,green
"Carteret, North Carolina, US",84037031,0.2105263157894737,yellow
"Caswell, North Carolina, US",84037033,0.275,yellow
"Catawba, North Carolina, US",84037035,0.7848101265822784,orange
"Chatham, North Carolina, US",84037037,0.26406926406926406,yellow
"Cherokee, North Carolina, US",84037039,0.0,green
"Chowan, North Carolina, US",84037041,0.6428571428571429,orange
"Clay, North Carolina, US",84037043,0.0,green
"Cleveland, North Carolina, US",84037045,0.16666666666666666,yellow
"Columbus, North Carolina, US",84037047,0.543010752688172,orange
"Craven, North Carolina, US",84037049,0.9622641509433962,red
"Cumberland, North Carolina, US",84037051,0.692063492063492,orange
"Currituck, North Carolina, US",84037053,0.33333333333333337,yellow
"Dare, North Carolina, US",84037055,0.30434782608695654,yellow
"Davidson, North Carolina, US",84037057,0.9581151832460733,red
"Davie, North Carolina, US",84037059,0.7575757575757576,orange
"Duplin, North Carolina, US",84037061,0.843298969072165,red
"Durham, North Carolina, US",84037063,0.5063694267515924,orange
"Edgecombe, North Carolina, US",84037065,0.2900763358778626,yellow
"Forsyth, North Carolina, US",84037067,0.9510385756676556,red
"Franklin, North Carolina, US",84037069,0.2429906542056075,yellow
"Gaston, North Carolina, US",84037071,0.7,orange
"Gates, North Carolina, US",84037073,0.7499999999999999,orange
"Graham, North Carolina, US",84037075,0.0,green
"Granville, North Carolina, US",84037077,0.4478527607361963,orange
"Greene, North Carolina, US",84037079,0.85,red
"Guilford, North Carolina, US",84037081,0.9189189189189189,red
"Halifax, North Carolina, US",84037083,0.617283950617284,orange
"Harnett, North Carolina, US",84037085,0.31100478468899523,yellow
"Haywood, North Carolina, US",84037087,0.6153846153846154,orange
"Henderson, North Carolina, US",84037089,0.8456375838926175,red
"Hertford, North Carolina, US",84037091,0.15517241379310345,yellow
"Hoke, North Carolina, US",84037093,0.49230769230769234,orange
"Hyde, North Carolina, US",84037095,0.0,green
"Iredell, North Carolina, US",84037097,0.8514851485148515,red
"Jackson, North Carolina, US",84037099,0.1923076923076923,yellow
"Johnston, North Carolina, US",84037101,0.7320261437908496,orange
"Jones, North Carolina, US",84037103,0.5,orange
"Lee, North Carolina, US",84037105,0.49242424242424243,orange
"Lenoir, North Carolina, US",84037107,0.7798165137614679,orange
"Lincoln, North Carolina, US",84037109,0.6071428571428572,orange
"McDowell, North Carolina, US",84037111,0.23809523809523808,yellow
"Macon, North Carolina, US",84037113,1.0,red
"Madison, North Carolina, US",84037115,1.0,red
"Martin, North Carolina, US",84037117,0.4666666666666666,orange
"Mecklenburg, North Carolina, US",84037119,0.8911411411411413,red
"Mitchell, North Carolina, US",84037121,1.0,red
"Montgomery, North Carolina, US",84037123,0.65,orange
"Moore, North Carolina, US",84037125,0.2348993288590604,yellow
"Nash, North Carolina, US",84037127,0.7065217391304348,orange
"New Hanover, North Carolina, US",84037129,0.8837209302325582,red
"Northampton, North Carolina, US",84037131,0.4301075268817204,orange
"Onslow, North Carolina, US",84037133,0.8113207547169812,red
"Orange, North Carolina, US",84037135,0.24545454545454548,yellow
"Pamlico, North Carolina, US",84037137,0.25,yellow
"Pasquotank, North Carolina, US",84037139,0.1326530612244898,yellow
"Pender, North Carolina, US",84037141,0.44230769230769224,orange
"Perquimans, North Carolina, US",84037143,0.6,orange
"Person, North Carolina, US",84037145,0.2857142857142857,yellow
"Pitt, North Carolina, US",84037147,0.9,red
"Polk, North Carolina, US",84037149,0.07142857142857144,green
"Randolph, North Carolina, US",84037151,0.8042168674698794,red
"Richmond, North Carolina, US",84037153,0.5666666666666667,orange
"Robeson, North Carolina, US",84037155,0.5392670157068062,orange
"Rockingham, North Carolina, US",84037157,0.3823529411764706,yellow
"Rowan, North Carolina, US",84037159,0.32773109243697474,yellow
"Rutherford, North Carolina, US",84037161,0.01639344262295082,green
"Sampson, North Carolina, US",84037163,0.8930041152263374,red
"Scotland, North Carolina, US",84037165,0.8333333333333333,red
"Stanly, North Carolina, US",84037167,0.16666666666666669,yellow
"Stokes, North Carolina, US",84037169,1.0,red
"Surry, North Carolina, US",84037171,0.9062499999999999,red
"Swain, North Carolina, US",84037173,0.2,yellow
"Transylvania, North Carolina, US",84037175,-0.1,green
"Tyrrell, North Carolina, US",84037177,0.0,green
"Union, North Carolina, US",84037179,0.7668711656441718,orange
"Vance, North Carolina, US",84037181,0.4473684210526316,orange
"Wake, North Carolina, US",84037183,0.7797202797202797,orange
"Warren, North Carolina, US",84037185,0.3870967741935484,yellow
"Washington, North Carolina, US",84037187,0.06666666666666667,green
"Watauga, North Carolina, US",84037189,0.36363636363636365,yellow
"Wayne, North Carolina, US",84037191,0.2504725897920605,yellow
"Wilkes, North Carolina, US",84037193,0.8262626262626263,red
"Wilson, North Carolina, US",84037195,0.5886524822695036,orange
"Yadkin, North Carolina, US",84037197,0.8156028368794327,red
"Yancey, North Carolina, US",84037199,0.16666666666666666,yellow
"Barnes, North Dakota, US",84038003,0.0,green
"Benson, North Dakota, US",84038005,-0.5,green
"Bowman, North Dakota, US",84038011,0.0,green
"Burke, North Dakota, US",84038013,0.0,green
"Burleigh, North Dakota, US",84038015,0.49122807017543857,orange
"Cass, North Dakota, US",84038017,1.0,red
"Divide, North Dakota, US",84038023,0.0,green
"Dunn, North Dakota, US",84038025,0.125,yellow
"Eddy, North Dakota, US",84038027,1.0,red
"Emmons, North Dakota, US",84038029,0.0,green
"Foster, North Dakota, US",84038031,0.0,green
"Grand Forks, North Dakota, US",84038035,0.17105263157894737,yellow
"Grant, North Dakota, US",84038037,1.0,red
"McHenry, North Dakota, US",84038049,0.0,green
"McIntosh, North Dakota, US",84038051,0.0,green
"McKenzie, North Dakota, US",84038053,0.15384615384615385,yellow
"McLean, North Dakota, US",84038055,1.0,red
"Mercer, North Dakota, US",84038057,0.25,yellow
"Morton, North Dakota, US",84038059,0.3333333333333333,yellow
"Mountrail, North Dakota, US",84038061,0.10526315789473685,yellow
"Nelson, North Dakota, US",84038063,0.0,green
"Oliver, North Dakota, US",84038065,0.0,green
"Pembina, North Dakota, US",84038067,0.0,green
"Pierce, North Dakota, US",84038069,0.0,green
"Ramsey, North Dakota, US",84038071,0.25,yellow
"Ransom, North Dakota, US",84038073,1.0,red
"Renville, North Dakota, US",84038075,0.0,green
"Richland, North Dakota, US",84038077,0.5555555555555556,orange
"Rolette, North Dakota, US",84038079,0.33333333333333337,yellow
"Sargent, North Dakota, US",84038081,0.0,green
"Sioux, North Dakota, US",84038085,1.0,red
"Slope, North Dakota, US",84038087,0.0,green
"Stark, North Dakota, US",84038089,0.0,green
"Stutsman, North Dakota, US",84038093,0.37499999999999994,yellow
"Traill, North Dakota, US",84038097,1.0,red
"Walsh, North Dakota, US",84038099,0.5,orange
"Ward, North Dakota, US",84038101,0.08695652173913045,green
"Wells, North Dakota, US",84038103,0.0,green
"Williams, North Dakota, US",84038105,0.3157894736842105,yellow
"Adams, Ohio, US",84039001,0.6666666666666667,orange
"Allen, Ohio, US",84039003,0.43200000000000005,orange
"Ashland, Ohio, US",84039005,0.13333333333333333,yellow
"Ashtabula, Ohio, US",84039007,0.7464788732394366,orange
"Athens, Ohio, US",84039009,1.0,red
"Auglaize, Ohio, US",84039011,0.7222222222222222,orange
"Belmont, Ohio, US",84039013,0.8991935483870968,red
"Brown, Ohio, US",84039015,0.6842105263157895,orange
"Butler, Ohio, US",84039017,0.8944954128440367,red
"Carroll, Ohio, US",84039019,0.35294117647058826,yellow
"Champaign, Ohio, US",84039021,0.7333333333333334,orange
"Clark, Ohio, US",84039023,0.9548872180451127,red
"Clermont, Ohio, US",84039025,0.7613636363636364,orange
"Clinton, Ohio, US",84039027,0.46875,orange
"Columbiana, Ohio, US",84039029,1.0,red
"Coshocton, Ohio, US",84039031,0.22222222222222224,yellow
"Crawford, Ohio, US",84039033,0.7681159420289855,orange
"Cuyahoga, Ohio, US",84039035,0.9347826086956522,red
"Darke, Ohio, US",84039037,1.0,red
"Defiance, Ohio, US",84039039,0.28571428571428575,yellow
"Delaware, Ohio, US",84039041,0.7829457364341085,orange
"Erie, Ohio, US",84039043,1.0,red
"Fairfield, Ohio, US",84039045,0.6608695652173913,orange
"Fayette, Ohio, US",84039047,0.391304347826087,yellow
"Franklin, Ohio, US",84039049,0.6376283537595231,orange
"Fulton, Ohio, US",84039051,0.391304347826087,yellow
"Gallia, Ohio, US",84039053,0.25,yellow
"Geauga, Ohio, US",84039055,0.6379310344827587,orange
"Greene, Ohio, US",84039057,0.8627450980392158,red
"Guernsey, Ohio, US",84039059,0.5555555555555556,orange
"Hamilton, Ohio, US",84039061,0.6828422876949739,orange
"Hancock, Ohio, US",84039063,0.5185185185185185,orange
"Hardin, Ohio, US",84039065,0.16129032258064516,yellow
"Harrison, Ohio, US",84039067,1.0,red
"Henry, Ohio, US",84039069,0.8,red
"Highland, Ohio, US",84039071,0.6,orange
"Hocking, Ohio, US",84039073,1.0,red
"Holmes, Ohio, US",84039075,0.9166666666666667,red
"Huron, Ohio, US",84039077,0.3448275862068966,yellow
"Jackson, Ohio, US",84039079,0.8749999999999999,red
"Jefferson, Ohio, US",84039081,0.4516129032258064,orange
"Knox, Ohio, US",84039083,0.6,orange
"Lake, Ohio, US",84039085,0.5546874999999999,orange
"Lawrence, Ohio, US",84039087,0.17857142857142858,yellow
"Licking, Ohio, US",84039089,0.5045045045045045,orange
"Logan, Ohio, US",84039091,0.1,green
"Lorain, Ohio, US",84039093,0.37283236994219654,yellow
"Lucas, Ohio, US",84039095,0.5231527093596059,orange
"Madison, Ohio, US",84039097,0.5294117647058824,orange
"Mahoning, Ohio, US",84039099,0.44941956882255396,orange
"Marion, Ohio, US",84039101,0.0671946244300456,green
"Medina, Ohio, US",84039103,0.6068376068376068,orange
"Meigs, Ohio, US",84039105,0.0,green
"Mercer, Ohio, US",84039107,0.9588235294117647,red
"Miami, Ohio, US",84039109,0.4108108108108108,orange
"Monroe, Ohio, US",84039111,0.9494949494949495,red
"Montgomery, Ohio, US",84039113,0.9209726443768997,red
"Morgan, Ohio, US",84039115,0.0,green
"Morrow, Ohio, US",84039117,0.32075471698113206,yellow
"Muskingum, Ohio, US",84039119,0.896551724137931,red
"Noble, Ohio, US",84039121,-0.125,green
"Ottawa, Ohio, US",84039123,0.7346938775510203,orange
"Paulding, Ohio, US",84039125,0.4,orange
"Perry, Ohio, US",84039127,0.4166666666666667,orange
"Pickaway, Ohio, US",84039129,0.11337939698492464,yellow
"Pike, Ohio, US",84039131,0.5,orange
"Portage, Ohio, US",84039133,0.25,yellow
"Preble, Ohio, US",84039135,0.13333333333333333,yellow
"Putnam, Ohio, US",84039137,0.16494845360824745,yellow
"Richland, Ohio, US",84039139,0.7734375,orange
"Ross, Ohio, US",84039141,0.38775510204081626,yellow
"Sandusky, Ohio, US",84039143,0.5094339622641509,orange
"Scioto, Ohio, US",84039145,0.125,yellow
"Seneca, Ohio, US",84039147,0.2,yellow
"Shelby, Ohio, US",84039149,0.14634146341463417,yellow
"Stark, Ohio, US",84039151,0.8006644518272426,red
"Summit, Ohio, US",84039153,0.475609756097561,orange
"Trumbull, Ohio, US",84039155,0.6066350710900474,orange
"Tuscarawas, Ohio, US",84039157,0.5018315018315018,orange
"Union, Ohio, US",84039159,0.8,red
"Van Wert, Ohio, US",84039161,1.0,red
"Vinton, Ohio, US",84039163,0.5555555555555556,orange
"Warren, Ohio, US",84039165,0.9050279329608939,red
"Washington, Ohio, US",84039167,0.0574712643678161,green
"Wayne, Ohio, US",84039169,0.27941176470588236,yellow
"Williams, Ohio, US",84039171,0.1111111111111111,yellow
"Wood, Ohio, US",84039173,0.40718562874251496,orange
"Wyandot, Ohio, US",84039175,0.391304347826087,yellow
"Adair, Oklahoma, US",84040001,0.09836065573770492,green
"Alfalfa, Oklahoma, US",84040003,0.0,green
"Atoka, Oklahoma, US",84040005,0.0,green
"Beaver, Oklahoma, US",84040007,0.20689655172413793,yellow
"Beckham, Oklahoma, US",84040009,0.0,green
"Blaine, Oklahoma, US",84040011,0.16666666666666669,yellow
"Bryan, Oklahoma, US",84040013,1.0,red
"Caddo, Oklahoma, US",84040015,0.4,orange
"Canadian, Oklahoma, US",84040017,0.2878787878787879,yellow
"Carter, Oklahoma, US",84040019,1.0,red
"Cherokee, Oklahoma, US",84040021,-0.06451612903225806,green
"Choctaw, Oklahoma, US",84040023,1.0,red
"Cimarron, Oklahoma, US",84040025,0.0,green
"Cleveland, Oklahoma, US",84040027,0.0847953216374269,green
"Comanche, Oklahoma, US",84040031,0.963302752293578,red
"Cotton, Oklahoma, US",84040033,0.0,green
"Craig, Oklahoma, US",84040035,0.36363636363636365,yellow
"Creek, Oklahoma, US",84040037,0.07792207792207792,green
"Custer, Oklahoma, US",84040039,0.2,yellow
"Delaware, Oklahoma, US",84040041,0.060606060606060615,green
"Dewey, Oklahoma, US",84040043,0.0,green
"Garfield, Oklahoma, US",84040047,0.1,green
"Garvin, Oklahoma, US",84040049,0.05555555555555556,green
"Grady, Oklahoma, US",84040051,0.8695652173913044,red
"Grant, Oklahoma, US",84040053,0.0,green
"Greer, Oklahoma, US",84040055,0.02150537634408602,green
"Harper, Oklahoma, US",84040059,0.0,green
"Haskell, Oklahoma, US",84040061,0.0,green
"Jackson, Oklahoma, US",84040065,0.22222222222222224,yellow
"Jefferson, Oklahoma, US",84040067,0.0,green
"Johnston, Oklahoma, US",84040069,0.0,green
"Kay, Oklahoma, US",84040071,0.09090909090909091,green
"Kingfisher, Oklahoma, US",84040073,0.4,orange
"Kiowa, Oklahoma, US",84040075,-0.4,green
"Latimer, Oklahoma, US",84040077,0.25,yellow
"Le Flore, Oklahoma, US",84040079,0.0,green
"Lincoln, Oklahoma, US",84040081,0.28571428571428575,yellow
"Logan, Oklahoma, US",84040083,0.0,green
"Love, Oklahoma, US",84040085,0.5,orange
"McClain, Oklahoma, US",84040087,0.18518518518518517,yellow
"McCurtain, Oklahoma, US",84040089,0.6666666666666667,orange
"McIntosh, Oklahoma, US",84040091,0.8333333333333334,red
"Major, Oklahoma, US",84040093,0.33333333333333337,yellow
"Marshall, Oklahoma, US",84040095,1.0,red
"Mayes, Oklahoma, US",84040097,0.4210526315789474,orange
"Murray, Oklahoma, US",84040099,0.0,green
"Muskogee, Oklahoma, US",84040101,0.0625,green
"Noble, Oklahoma, US",84040103,0.0,green
"Nowata, Oklahoma, US",84040105,0.11111111111111112,yellow
"Okfuskee, Oklahoma, US",84040107,1.0,red
"Oklahoma, Oklahoma, US",84040109,0.593320235756385,orange
"Okmulgee, Oklahoma, US",84040111,0.2,yellow
"Osage, Oklahoma, US",84040113,0.11594202898550725,yellow
"Ottawa, Oklahoma, US",84040115,0.07407407407407407,green
"Pawnee, Oklahoma, US",84040117,0.0,green
"Payne, Oklahoma, US",84040119,0.0,green
"Pittsburg, Oklahoma, US",84040121,0.0,green
"Pontotoc, Oklahoma, US",84040123,0.16666666666666669,yellow
"Pottawatomie, Oklahoma, US",84040125,0.14285714285714285,yellow
"Pushmataha, Oklahoma, US",84040127,0.0,green
"Rogers, Oklahoma, US",84040131,0.08888888888888889,green
"Seminole, Oklahoma, US",84040133,0.045454545454545456,green
"Sequoyah, Oklahoma, US",84040135,0.0625,green
"Stephens, Oklahoma, US",84040137,0.4,orange
"Texas, Oklahoma, US",84040139,0.9669811320754718,red
"Tillman, Oklahoma, US",84040141,0.16666666666666666,yellow
"Tulsa, Oklahoma, US",84040143,0.43999999999999995,orange
"Wagoner, Oklahoma, US",84040145,0.17699115044247787,yellow
"Washington, Oklahoma, US",84040147,0.07017543859649122,green
"Washita, Oklahoma, US",84040149,1.0,red
"Woods, Oklahoma, US",84040151,0.0,green
"Woodward, Oklahoma, US",84040153,0.0,green
"Baker, Oregon, US",84041001,0.0,green
"Benton, Oregon, US",84041003,0.4722222222222222,orange
"Clackamas, Oregon, US",84041005,0.34074074074074073,yellow
"Clatsop, Oregon, US",84041007,0.3275862068965517,yellow
"Columbia, Oregon, US",84041009,0.09523809523809523,green
"Coos, Oregon, US",84041011,0.0,green
"Crook, Oregon, US",84041013,0.0,green
"Curry, Oregon, US",84041015,0.33333333333333337,yellow
"Deschutes, Oregon, US",84041017,0.8269230769230769,red
"Douglas, Oregon, US",84041019,0.09090909090909091,green
"Grant, Oregon, US",84041023,0.0,green
"Harney, Oregon, US",84041025,0.0,green
"Hood River, Oregon, US",84041027,0.2142857142857143,yellow
"Jackson, Oregon, US",84041029,0.10344827586206896,yellow
"Jefferson, Oregon, US",84041031,0.0,green
"Josephine, Oregon, US",84041033,0.09090909090909091,green
"Klamath, Oregon, US",84041035,0.11111111111111112,yellow
"Lane, Oregon, US",84041039,0.24390243902439027,yellow
"Lincoln, Oregon, US",84041041,0.5,orange
